9,2,8.0,4.78,-0.16
9,2,9.0,4.78,1.84
9,2,10.0,0.32,25.97
9,2,11.0,2.32,25.97
9,2,12.0,1.32,25.97
9,2,13.0,1.32,24.97
9,2,14.0,1.32,26.97
10,0,0.0,4.06,0.42
10,0,1.0,6.06,0.42
10,0,2.0,5.06,0.42
10,0,3.0,5.06,-0.58
10,0,4.0,5.06,1.42
10,0,5.0,4.09,-0.35
10,0,6.0,6.09,-0.35
10,0,7.0,5.09,-0.35
10,0,8.0,5.09,-1.35
10,0,9.0,5.09,0.65
10,0,10.0,-0.56,26.73
10,0,11.0,1.44,26.73
10,0,12.0,0.44,26.73
10,0,13.0,0.44,25.73
10,0,14.0,0.44,27.73
10,1,0.0,2.19,17.70
10,1,1.0,4.19,17.70
10,1,2.0,3.19,17.70
10,1,3.0,3.19,16.7
10,1,4.0,3.19,18.7
10,1,5.0,4.07,0.65
10,1,6.0,6.07,0.65
10,1,7.0,5.07,0.65
10,1,8.0,5.07,-0.35
10,1,9.0,5.07,1.65
10,1,10.0,-0.35,26.17
10,1,11.0,1.65,26.17
10,1,12.0,0.65,26.17
10,1,13.0,0.65,25.17
10,1,14.0,0.65,27.17
10,2,0.0,1.12,25.63
10,2,1.0,3.12,25.63
10,2,2.0,2.12,25.63
10,2,3.0,2.12,24.63
10,2,4.0,2.12,26.63
10,2,5.0,3.84,1.11
10,2,6.0,5.84,1.11
10,2,7.0,4.84,1.11
10,2,8.0,4.84,0.11
10,2,9.0,4.84,2.11
10,2,10.0,0.1,25.99
10,2,11.0,2.1,25.99
10,2,12.0,1.10,25.99
10,2,13.0,1.10,24.99
10,2,14.0,1.10,26.99
11,0,0.0,4.02,0.83
11,0,1.0,6.02,0.83
11,0,2.0,5.02,0.83
11,0,3.0,5.02,-0.17
11,0,4.0,5.02,1.83
11,0,5.0,4.09,-0.06
11,0,6.0,6.09,-0.06
11,0,7.0,5.09,-0.06
11,0,8.0,5.09,-1.06
11,0,9.0,5.09,0.94
11,0,10.0,-0.69,25.09
11,0,11.0,1.31,25.09
11,0,12.0,0.31,25.09
11,0,13.0,0.31,24.09
11,0,14.0,0.31,26.09
11,1,0.0,-0.96,17.16
11,1,1.0,1.04,17.16
11,1,2.0,0.04,17.16
11,1,3.0,0.04,16.16
11,1,4.0,0.04,18.16
11,1,5.0,4.07,0.98
11,1,6.0,6.07,0.98
11,1,7.0,5.07,0.98
11,1,8.0,5.07,-0.02
11,1,9.0,5.07,1.98
11,1,10.0,-0.68,24.51
11,1,11.0,1.32,24.51
11,1,12.0,0.32,24.51
11,1,13.0,0.32,23.51
11,1,14.0,0.32,25.51
11,2,0.0,-3.19,24.03
11,2,1.0,-1.19,24.03
11,2,2.0,-2.19,24.03
11,2,3.0,-2.19,23.03
11,2,4.0,-2.19,25.03
11,2,5.0,4.02,0.92
11,2,6.0,6.02,0.92
11,2,7.0,5.02,0.92
11,2,8.0,5.02,-0.08
11,2,9.0,5.02,1.92
11,2,10.0,-1.7,24.12
11,2,11.0,0.3,24.12
11,2,12.0,-0.70,24.12
11,2,13.0,-0.70,23.12
11,2,14.0,-0.70,25.12
12,0,0.0,3.97,0.59
12,0,1.0,5.97,0.59
12,0,2.0,4.97,0.59
12,0,3.0,4.97,-0.41
12,0,4.0,4.97,1.59
12,0,5.0,4.12,-0.20
12,0,6.0,6.12,-0.20
12,0,7.0,5.12,-0.20
12,0,8.0,5.12,-1.2
12,0,9.0,5.12,0.8
12,0,10.0,-0.51,25.38
12,0,11.0,1.49,25.38
12,0,12.0,0.49,25.38
12,0,13.0,0.49,24.38
12,0,14.0,0.49,26.38
12,1,0.0,2.93,16.94
12,1,1.0,4.93,16.94
12,1,2.0,3.93,16.94
12,1,3.0,3.93,15.94
12,1,4.0,3.93,17.94
12,1,5.0,4.02,0.96
12,1,6.0,6.02,0.96
12,1,7.0,5.02,0.96
12,1,8.0,5.02,-0.04
12,1,9.0,5.02,1.96
12,1,10.0,-0.07,24.67
12,1,11.0,1.93,24.67
12,1,12.0,0.93,24.67
12,1,13.0,0.93,23.67
12,1,14.0,0.93,25.67
12,2,0.0,2.34,24.64
12,2,1.0,4.34,24.64
12,2,2.0,3.34,24.64
12,2,3.0,3.34,23.64
12,2,4.0,3.34,25.64
12,2,5.0,3.72,0.83
12,2,6.0,5.72,0.83
12,2,7.0,4.72,0.83
12,2,8.0,4.72,-0.17
12,2,9.0,4.72,1.83
12,2,10.0,1.3,24.94
12,2,11.0,3.3,24.94
12,2,12.0,2.30,24.94
12,2,13.0,2.30,23.94
12,2,14.0,2.30,25.94
13,0,0.0,3.93,0.49
13,0,1.0,5.93,0.49
13,0,2.0,4.93,0.49
13,0,3.0,4.93,-0.51
13,0,4.0,4.93,1.49
13,0,5.0,3.96,-0.26
13,0,6.0,5.96,-0.26
